Path,Longitude,Latitude,Altitude
0,120.8859081,24.53818039,4.900000095
0,120.8859081,24.53818039,4.900000095
0,120.8859039,24.53818854,4.900000095
0,120.8859039,24.53818854,4.900000095
0,120.8858997,24.53819655,4.900000095
0,120.8858953,24.53820476,4.900000095
0,120.8858953,24.53820476,4.900000095
0,120.8858916,24.53821278,4.900000095
0,120.8858916,24.53821278,4.900000095
0,120.8858873,24.53822133,5
0,120.8858829,24.53822963,5
0,120.8858829,24.53822963,5
0,120.8858783,24.53823818,5.099999905
0,120.8858783,24.53823818,5.099999905
0,120.8858742,24.5382468,5
0,120.8858698,24.53825531,5.099999905
0,120.8858698,24.53825531,5.099999905
0,120.8858652,24.53826393,5.099999905
0,120.8858652,24.53826393,5.099999905
0,120.8858609,24.53827254,5
0,120.8858566,24.5382813,5.099999905
0,120.8858566,24.5382813,5.099999905
0,120.8858526,24.53829028,5.099999905
0,120.8858526,24.53829028,5.099999905
0,120.8858491,24.53829932,5
0,120.8858459,24.53830845,5.099999905
0,120.8858459,24.53830845,5.099999905
0,120.8858428,24.53831751,5.200000286
0,120.8858428,24.53831751,5.200000286
0,120.8858398,24.53832662,5.099999905
0,120.8858369,24.53833573,5
0,120.8858369,24.53833573,5
0,120.8858344,24.53834486,4.900000095
0,120.8858344,24.53834486,4.900000095
0,120.8858317,24.53835388,5
0,120.8858317,24.53835388,5
0,120.8858289,24.53836293,5
0,120.8858265,24.5383717,5
0,120.8858265,24.5383717,5
0,120.8858236,24.53838055,5
0,120.8858236,24.53838055,5
0,120.8858206,24.53838948,5
0,120.8858179,24.53839869,5
0,120.8858179,24.53839869,5
0,120.8858159,24.53840778,5.099999905
0,120.8858159,24.53840778,5.099999905
0,120.885814,24.538417,5.099999905
0,120.885812,24.5384266,5.200000286
0,120.885812,24.5384266,5.200000286
0,120.8858101,24.53843635,5.099999905
0,120.8858083,24.53844625,5
0,120.8858083,24.53844625,5
0,120.8858065,24.53845612,5
0,120.8858065,24.53845612,5
0,120.8858046,24.53846556,4.900000095
0,120.8858033,24.53847464,5
0,120.8858033,24.53847464,5
0,120.8858016,24.53848369,5
0,120.8858016,24.53848369,5
0,120.8858001,24.53849269,5
0,120.8857987,24.53850201,5
0,120.8857987,24.53850201,5
0,120.8857967,24.53851121,5
0,120.8857967,24.53851121,5
0,120.885795,24.53852047,5
0,120.8857937,24.53852987,5
0,120.8857937,24.53852987,5
0,120.8857926,24.53853927,5
0,120.8857926,24.53853927,5
0,120.8857922,24.53854861,5
0,120.8857916,24.53855823,5
0,120.8857916,24.53855823,5
0,120.8857908,24.53856761,5
0,120.8857908,24.53856761,5
0,120.885791,24.5385772,4.900000095
0,120.8857916,24.53858645,5
0,120.8857916,24.53858645,5
0,120.8857916,24.53859565,5.099999905
0,120.8857916,24.53859565,5.099999905
0,120.885792,24.53860399,5.099999905
0,120.885792,24.53861407,5.099999905
0,120.885792,24.53861407,5.099999905
0,120.8857921,24.53862324,5.099999905
0,120.8857921,24.53862324,5.099999905
0,120.8857921,24.53863239,5.200000286
0,120.8857917,24.53864136,5.099999905
0,120.8857917,24.53864136,5.099999905
0,120.8857914,24.53865067,5
0,120.8857914,24.53865067,5
0,120.8857907,24.53865961,4.900000095
0,120.8857904,24.53866862,4.900000095
0,120.8857904,24.53866862,4.900000095
0,120.8857896,24.53867746,4.900000095
0,120.8857896,24.53867746,4.900000095
0,120.8857888,24.53868623,4.900000095
0,120.8857882,24.5386951,4.900000095
0,120.8857882,24.5386951,4.900000095
0,120.8857878,24.5387042,4.900000095
0,120.8857875,24.53871232,4.900000095
0,120.8857875,24.53871232,4.900000095
0,120.8857872,24.5387222,4.900000095
0,120.8857872,24.5387222,4.900000095
0,120.8857871,24.53873114,4.900000095
0,120.8857865,24.53874004,4.900000095
0,120.8857865,24.53874004,4.900000095
0,120.8857861,24.53874939,4.900000095
0,120.8857861,24.53874939,4.900000095
0,120.8857856,24.53875862,4.900000095
0,120.8857849,24.53876792,4.800000191
0,120.8857849,24.53876792,4.800000191
0,120.8857842,24.53877742,4.800000191
0,120.8857842,24.53877742,4.800000191
0,120.8857839,24.53878636,4.800000191
0,120.8857839,24.53878636,4.800000191
0,120.8857836,24.53879592,4.800000191
0,120.8857834,24.5388055,4.900000095
0,120.8857834,24.5388055,4.900000095
0,120.8857825,24.53881477,5
0,120.8857819,24.53882403,5.099999905
0,120.8857819,24.53882403,5.099999905
0,120.885781,24.53883305,5.099999905
0,120.885781,24.53883305,5.099999905
0,120.8857808,24.53884245,5.099999905
0,120.8857805,24.5388522,5
0,120.8857805,24.5388522,5
0,120.8857804,24.53886173,5
0,120.8857804,24.53886173,5
0,120.88578,24.53887147,5.099999905
0,120.8857795,24.53888125,5.099999905
0,120.8857795,24.53888125,5.099999905
0,120.8857788,24.53889121,5.200000286
0,120.8857788,24.53889121,5.200000286
0,120.8857777,24.53890072,5.099999905
0,120.885777,24.53890991,5
0,120.885777,24.53890991,5
0,120.8857765,24.53891946,4.900000095
0,120.8857765,24.53891946,4.900000095
0,120.8857758,24.53892835,4.900000095
0,120.8857754,24.53893756,5
0,120.8857754,24.53893756,5
0,120.8857747,24.53894663,4.900000095
0,120.8857747,24.53894663,4.900000095
0,120.8857741,24.53895548,4.900000095
0,120.8857701,24.53896357,4.900000095
0,120.8857701,24.53896357,4.900000095
0,120.8857658,24.53897177,5
0,120.8857658,24.53897177,5
0,120.8857615,24.53898059,5
0,120.8857573,24.53898956,5.099999905
0,120.8857573,24.53898956,5.099999905
0,120.8857532,24.53899878,5.099999905
0,120.8857532,24.53899878,5.099999905
0,120.8857486,24.53900806,5.099999905
0,120.8857419,24.53901643,5.200000286
0,120.8857419,24.53901643,5.200000286
0,120.8857345,24.5390244,5.099999905
0,120.8857345,24.5390244,5.099999905
0,120.885727,24.53903238,5
0,120.8857199,24.53904037,5.099999905
0,120.8857199,24.53904037,5.099999905
0,120.8857128,24.53904782,5.099999905
0,120.8857128,24.53904782,5.099999905
0,120.8857061,24.53905553,5.200000286
0,120.8856992,24.53906306,5.099999905
0,120.8856992,24.53906306,5.099999905
0,120.8856924,24.53907087,5.099999905
0,120.8856924,24.53907087,5.099999905
0,120.885686,24.53907812,5.099999905
0,120.885679,24.53908393,5.099999905
0,120.885679,24.53908393,5.099999905
0,120.8856714,24.53908911,5.099999905
0,120.8856714,24.53908911,5.099999905
0,120.8856638,24.53909446,5.099999905
0,120.8856549,24.53909786,5.099999905
0,120.8856549,24.53909786,5.099999905
0,120.8856485,24.53909989,5.200000286
0,120.8856485,24.53909989,5.200000286
0,120.885648,24.53910261,5.300000191
0,120.8856552,24.53912065,5.099999905
0,120.8856552,24.53912065,5.099999905
0,120.885662,24.53913385,3.700000048
0,120.885662,24.53913385,3.700000048
0,120.8856635,24.5391344,3.600000143
0,120.8856646,24.53913351,3
0,120.8856646,24.53913351,3
0,120.8856639,24.53912964,3.100000143
0,120.8856638,24.53912705,4.800000191
0,120.8856638,24.53912705,4.800000191
0,120.8856642,24.53912582,4.900000095
0,120.8856642,24.53912582,4.900000095
0,120.885664,24.53912516,4.900000095
0,120.8856638,24.53912536,5
0,120.8856638,24.53912536,5
0,120.8856633,24.53912547,5
0,120.8856633,24.53912547,5
0,120.8856554,24.53912711,5
0,120.8856447,24.53912867,5
0,120.8856447,24.53912867,5
0,120.8856343,24.53913,5
0,120.8856343,24.53913,5
0,120.8856232,24.53912952,5
0,120.8856123,24.53912892,5.099999905
0,120.8856123,24.53912892,5.099999905
0,120.885601,24.53912856,5.300000191
0,120.885601,24.53912856,5.300000191
0,120.8855896,24.53912761,5.200000286
0,120.8855785,24.53912648,5.200000286
0,120.8855785,24.53912648,5.200000286
0,120.8855674,24.53912575,5.099999905
0,120.8855674,24.53912575,5.099999905
0,120.8855574,24.5391244,5.099999905
0,120.8855478,24.5391232,5.400000095
0,120.8855478,24.5391232,5.400000095
0,120.8855384,24.53912263,5.099999905
0,120.8855384,24.53912263,5.099999905
0,120.8855291,24.53912148,5.099999905
0,120.8855196,24.53912018,5.200000286
0,120.8855196,24.53912018,5.200000286
0,120.8855097,24.53911877,5.300000191
0,120.8855097,24.53911877,5.300000191
0,120.8854995,24.53911747,5.200000286
0,120.8854892,24.53911538,5.099999905
0,120.8854892,24.53911538,5.099999905
0,120.8854791,24.53911342,5.099999905
0,120.8854791,24.53911342,5.099999905
0,120.8854689,24.5391113,5.099999905
0,120.8854593,24.53910892,5.200000286
0,120.8854593,24.53910892,5.200000286
0,120.8854502,24.53910692,5.300000191
0,120.8854502,24.53910692,5.300000191
0,120.885441,24.53910468,5.200000286
0,120.8854321,24.5391023,5.099999905
0,120.8854321,24.5391023,5.099999905
0,120.8854231,24.53909965,5
0,120.8854145,24.53909697,5.099999905
0,120.8854145,24.53909697,5.099999905
0,120.8854061,24.5390946,5.099999905
0,120.8854061,24.5390946,5.099999905
0,120.8853978,24.53909187,5.200000286
0,120.8853902,24.53908903,5.300000191
0,120.8853902,24.53908903,5.300000191
0,120.8853808,24.53908595,5.200000286
0,120.8853808,24.53908595,5.200000286
0,120.8853721,24.53908313,5.099999905
0,120.8853632,24.53907994,5.099999905
0,120.8853632,24.53907994,5.099999905
0,120.8853554,24.5390769,5.200000286
0,120.8853554,24.5390769,5.200000286
0,120.8853471,24.53907391,5.300000191
0,120.8853384,24.53907116,5.300000191
0,120.8853384,24.53907116,5.300000191
0,120.8853299,24.53906815,5.200000286
0,120.8853299,24.53906815,5.200000286
0,120.8853209,24.53906515,5.200000286
0,120.8853209,24.53906515,5.200000286
0,120.8853126,24.5390634,5.099999905
0,120.8853122,24.53906438,5.200000286
0,120.8853122,24.53906438,5.200000286
0,120.8853125,24.53906677,5.099999905
0,120.8853125,24.53906677,5.099999905
0,120.8853133,24.53906807,5.099999905
0,120.8853143,24.53906792,5.099999905
0,120.8853143,24.53906792,5.099999905
0,120.8853122,24.53906661,5
0,120.8853122,24.53906661,5
0,120.8853038,24.53906378,5.099999905
0,120.8852947,24.53906016,5.200000286
0,120.8852947,24.53906016,5.200000286
0,120.8852852,24.53905652,5.400000095
0,120.8852852,24.53905652,5.400000095
0,120.8852752,24.53905315,5.400000095
0,120.8852653,24.53904965,5.5
0,120.8852653,24.53904965,5.5
0,120.8852556,24.53904579,5.400000095
0,120.8852556,24.53904579,5.400000095
0,120.8852461,24.53904199,5.400000095
0,120.8852364,24.53903773,5.400000095
0,120.8852364,24.53903773,5.400000095
0,120.8852268,24.53903411,5.300000191
0,120.8852174,24.53903054,5.300000191
0,120.8852174,24.53903054,5.300000191
0,120.8852079,24.53902708,5.300000191
0,120.8852079,24.53902708,5.300000191
0,120.8851985,24.5390237,5.200000286
0,120.8851985,24.5390237,5.200000286
0,120.885189,24.53902044,5.200000286
0,120.8851795,24.53901722,5.200000286
0,120.8851795,24.53901722,5.200000286
0,120.8851701,24.53901421,5.200000286
0,120.8851701,24.53901421,5.200000286
0,120.8851613,24.53901073,5.200000286
0,120.8851521,24.53900701,5.200000286
0,120.8851521,24.53900701,5.200000286
0,120.8851434,24.5390038,5.099999905
0,120.8851348,24.53900069,5.099999905
0,120.8851348,24.53900069,5.099999905
0,120.8851257,24.53899753,5.099999905
0,120.8851257,24.53899753,5.099999905
0,120.8851162,24.53899437,5.200000286
0,120.8851069,24.538991,5.300000191
0,120.8851069,24.538991,5.300000191
0,120.8850979,24.5389875,5.300000191
0,120.8850979,24.5389875,5.300000191
0,120.8850881,24.53898453,5.300000191
0,120.8850785,24.53898147,5.300000191
0,120.8850785,24.53898147,5.300000191
0,120.8850695,24.53897834,5.300000191
0,120.8850606,24.53897564,5.200000286
0,120.8850606,24.53897564,5.200000286
0,120.885052,24.53897318,5.099999905
0,120.885052,24.53897318,5.099999905
0,120.8850432,24.5389708,5.099999905
0,120.8850348,24.53896824,5.099999905
0,120.8850348,24.53896824,5.099999905
0,120.885026,24.53896601,5.099999905
0,120.885026,24.53896601,5.099999905
0,120.8850171,24.53896376,5.200000286
0,120.8850077,24.53896189,5.300000191
0,120.8850077,24.53896189,5.300000191
0,120.8849984,24.53895971,5.300000191
0,120.8849984,24.53895971,5.300000191
0,120.8849892,24.53895781,5.200000286
0,120.8849793,24.5389554,5.099999905
0,120.8849793,24.5389554,5.099999905
0,120.8849698,24.53895275,5.200000286
0,120.8849698,24.53895275,5.200000286
0,120.8849602,24.53895048,5.300000191
0,120.8849502,24.5389486,5.200000286
0,120.8849502,24.5389486,5.200000286
0,120.8849407,24.538946,5.200000286
0,120.8849407,24.538946,5.200000286
0,120.8849365,24.53894553,5.400000095
0,120.8849366,24.53894565,5.300000191
0,120.8849366,24.53894565,5.300000191
0,120.8849399,24.53893646,5.400000095
0,120.8849419,24.53893116,5.200000286
0,120.8849419,24.53893116,5.200000286
0,120.8849422,24.53893149,5.099999905
0,120.8849422,24.53893149,5.099999905
0,120.8849344,24.5389306,5.099999905
0,120.884924,24.53893019,5.300000191
0,120.884924,24.53893019,5.300000191
0,120.8849141,24.53892965,5.300000191
0,120.8849141,24.53892965,5.300000191
0,120.8849102,24.53892943,5.400000095
0,120.8849117,24.53892077,5.400000095
0,120.8849117,24.53892077,5.400000095
0,120.8849124,24.53891799,5.300000191
0,120.8849124,24.53891799,5.300000191
0,120.8849128,24.5389185,5.200000286
0,120.8849092,24.53891923,5.099999905
0,120.8849092,24.53891923,5.099999905
0,120.8848989,24.53891905,5.099999905
0,120.8848989,24.53891905,5.099999905
0,120.8848895,24.53891973,5.300000191
0,120.8848891,24.53891544,5.400000095
0,120.8848891,24.53891544,5.400000095
0,120.8848905,24.53890883,5.5
0,120.8848908,24.53890847,5.400000095
0,120.8848908,24.53890847,5.400000095
0,120.8848907,24.53890944,5.400000095
0,120.8848907,24.53890944,5.400000095
0,120.8848903,24.53890947,5.300000191
0,120.8848907,24.53890597,5.200000286
0,120.8848907,24.53890597,5.200000286
0,120.8848908,24.53890192,5.099999905
0,120.8848908,24.53890192,5.099999905
0,120.8848847,24.53890043,5
0,120.8848741,24.53890141,5.099999905
0,120.8848741,24.53890141,5.099999905
0,120.884862,24.53890219,5.200000286
0,120.884862,24.53890219,5.200000286
0,120.8848512,24.53890378,5.300000191
0,120.8848399,24.53890554,5.099999905
0,120.8848399,24.53890554,5.099999905
0,120.8848285,24.53890739,5.099999905
0,120.8848285,24.53890739,5.099999905
0,120.8848174,24.53890911,5.200000286
0,120.8848079,24.53891067,5.200000286
0,120.8848079,24.53891067,5.200000286
0,120.8847963,24.53891243,5.300000191
0,120.8847853,24.53891398,5.300000191
0,120.8847853,24.53891398,5.300000191
0,120.8847762,24.53891533,5.200000286
0,120.8847762,24.53891533,5.200000286
0,120.8847646,24.53891715,5.200000286
0,120.884754,24.53891878,5.200000286
0,120.884754,24.53891878,5.200000286
0,120.8847437,24.5389205,5.200000286
0,120.8847437,24.5389205,5.200000286
0,120.8847335,24.53892191,5.099999905
0,120.8847233,24.53892381,5
0,120.8847233,24.53892381,5
0,120.884714,24.5389259,5
0,120.884714,24.5389259,5
0,120.8847032,24.53892831,5.200000286
0,120.8846945,24.53893033,5.099999905
0,120.8846945,24.53893033,5.099999905
0,120.8846833,24.53893309,5.200000286
0,120.8846833,24.53893309,5.200000286
0,120.8846738,24.53893542,5.200000286
0,120.8846635,24.53893768,5.099999905
0,120.8846635,24.53893768,5.099999905
0,120.8846546,24.5389395,5.200000286
0,120.8846437,24.53894181,5.099999905
0,120.8846437,24.53894181,5.099999905
0,120.8846334,24.53894384,5.099999905
0,120.8846334,24.53894384,5.099999905
0,120.8846234,24.5389459,5.099999905
0,120.8846138,24.5389481,5.200000286
0,120.8846138,24.5389481,5.200000286
0,120.8846039,24.53894988,5.300000191
0,120.8846039,24.53894988,5.300000191
0,120.8845939,24.53895177,5.200000286
0,120.8845841,24.53895416,5.099999905
0,120.8845841,24.53895416,5.099999905
0,120.8845742,24.53895586,5
0,120.8845742,24.53895586,5
0,120.8845642,24.53895786,5.099999905
0,120.884554,24.53895991,5.200000286
0,120.884554,24.53895991,5.200000286
0,120.8845437,24.53896243,5.300000191
0,120.8845437,24.53896243,5.300000191
0,120.8845336,24.53896464,5.200000286
0,120.8845234,24.53896635,5.200000286
0,120.8845234,24.53896635,5.200000286
0,120.8845132,24.53896838,5
0,120.8845132,24.53896838,5
0,120.884503,24.53897072,5
0,120.8844934,24.53897252,5
0,120.8844934,24.53897252,5
0,120.8844835,24.53897508,5
0,120.8844835,24.53897508,5
0,120.8844752,24.53897715,5
0,120.8844644,24.53897929,5.099999905
0,120.8844644,24.53897929,5.099999905
0,120.8844545,24.53898108,5.099999905
0,120.8844545,24.53898108,5.099999905
0,120.8844444,24.53898364,5.200000286
0,120.8844343,24.53898556,5.200000286
0,120.8844343,24.53898556,5.200000286
0,120.8844241,24.53898776,5
0,120.8844141,24.53898977,5
0,120.8844141,24.53898977,5
0,120.8844053,24.53899131,5
0,120.8844053,24.53899131,5
0,120.8843956,24.53899349,5
0,120.8843862,24.53899569,5.099999905
0,120.8843862,24.53899569,5.099999905
0,120.8843751,24.53899838,5.200000286
0,120.8843751,24.53899838,5.200000286
0,120.8843661,24.53900009,5.099999905
0,120.8843562,24.5390018,5
0,120.8843562,24.5390018,5
0,120.8843452,24.53900396,5
0,120.8843452,24.53900396,5
0,120.8843358,24.53900608,5.099999905
0,120.8843268,24.53900826,5.099999905
0,120.8843268,24.53900826,5.099999905
0,120.884317,24.53901112,5.099999905
0,120.8843068,24.53901421,5.200000286
0,120.8843068,24.53901421,5.200000286
0,120.8842954,24.53901756,5.200000286
0,120.8842954,24.53901756,5.200000286
0,120.8842859,24.53901998,5.099999905
0,120.8842755,24.53902323,5.099999905
0,120.8842755,24.53902323,5.099999905
0,120.884265,24.53902615,5.099999905
0,120.884265,24.53902615,5.099999905
0,120.884255,24.53902938,5.200000286
0,120.8842449,24.53903268,5.200000286
0,120.8842449,24.53903268,5.200000286
0,120.8842347,24.5390364,5
0,120.8842347,24.5390364,5
0,120.8842248,24.53904012,4.900000095
0,120.884215,24.53904341,4.900000095
0,120.884215,24.53904341,4.900000095
0,120.8842051,24.53904644,5
0,120.8842051,24.53904644,5
0,120.8841955,24.53904869,5
0,120.8841855,24.53905106,5.099999905
0,120.8841855,24.53905106,5.099999905
0,120.8841752,24.53905393,5.099999905
0,120.8841752,24.53905393,5.099999905
0,120.8841648,24.53905673,5.200000286
0,120.8841547,24.53905923,5.200000286
0,120.8841547,24.53905923,5.200000286
0,120.8841447,24.53906194,5.099999905
0,120.8841447,24.53906194,5.099999905
0,120.8841347,24.53906472,5.099999905
0,120.8841249,24.53906752,5.099999905
0,120.8841249,24.53906752,5.099999905
0,120.8841153,24.53906994,5.099999905
0,120.8841153,24.53906994,5.099999905
0,120.8841055,24.53907258,5.200000286
0,120.8841055,24.53907258,5.200000286
0,120.8840955,24.53907527,5.200000286
0,120.8840854,24.53907796,5.200000286
0,120.8840854,24.53907796,5.200000286
0,120.8840751,24.53908081,5
0,120.8840751,24.53908081,5
0,120.884065,24.53908354,4.900000095
0,120.8840546,24.53908614,5
0,120.8840546,24.53908614,5
0,120.8840437,24.53908887,5
0,120.8840437,24.53908887,5
0,120.8840341,24.53909164,5.099999905
0,120.8840251,24.53909397,5.099999905
0,120.8840251,24.53909397,5.099999905
0,120.8840143,24.53909722,5.099999905
0,120.8840143,24.53909722,5.099999905
0,120.8840044,24.53910018,5.200000286
0,120.8839946,24.53910346,5.099999905
0,120.8839946,24.53910346,5.099999905
0,120.8839847,24.53910681,4.900000095
0,120.8839746,24.53911032,5
0,120.8839746,24.53911032,5
0,120.8839648,24.53911334,5
0,120.8839648,24.53911334,5
0,120.8839599,24.53911579,5
0,120.8839556,24.539104,5.099999905
0,120.8839556,24.539104,5.099999905
0,120.8839551,24.5391025,5.099999905
0,120.8839551,24.5391025,5.099999905
0,120.8839575,24.53910614,5.200000286
0,120.883959,24.53910736,5.200000286
0,120.883959,24.53910736,5.200000286
0,120.8839609,24.53910729,5
0,120.8839609,24.53910756,4.599999905
0,120.8839609,24.53910756,4.599999905
0,120.8839592,24.53910801,4.700000286
0,120.8839592,24.53910801,4.700000286
0,120.8839581,24.5391087,4.700000286
0,120.8839585,24.53910889,4.700000286
0,120.8839585,24.53910889,4.700000286
0,120.8839586,24.53910908,4.700000286
0,120.8839586,24.53910908,4.700000286
0,120.8839587,24.53910906,4.700000286
0,120.8839586,24.53910918,4.700000286
0,120.8839586,24.53910918,4.700000286
0,120.8839583,24.53910938,4.700000286
0,120.8839583,24.53910938,4.700000286
0,120.8839579,24.53910958,4.700000286
0,120.883958,24.53910986,4.599999905
0,120.883958,24.53910986,4.599999905
0,120.8839578,24.53910989,4.599999905
0,120.8839578,24.53910989,4.599999905
0,120.8839571,24.53910855,4.599999905
0,120.8839561,24.53910891,4.700000286
0,120.8839561,24.53910891,4.700000286
0,120.8839512,24.53911053,4.700000286
0,120.8839473,24.53910849,4.700000286
0,120.8839473,24.53910849,4.700000286
0,120.8839428,24.53910624,4.700000286
0,120.8839428,24.53910624,4.700000286
0,120.8839419,24.53910926,4.700000286
0,120.8839405,24.53911228,4.800000191
0,120.8839405,24.53911228,4.800000191
0,120.8839403,24.53911344,4.800000191
0,120.8839403,24.53911344,4.800000191
0,120.8839438,24.53911288,4.5
0,120.8839444,24.53911254,4.200000286
0,120.8839444,24.53911254,4.200000286
0,120.8839417,24.53911341,3.900000095
0,120.8839205,24.5391207,3.900000095
0,120.8839205,24.5391207,3.900000095
0,120.8839102,24.53912476,4
0,120.8839102,24.53912476,4
0,120.8839115,24.53912461,4
0,120.883913,24.53912419,4
0,120.883913,24.53912419,4
0,120.8839138,24.53912428,3.900000095
0,120.8839138,24.53912428,3.900000095
0,120.8839139,24.5391237,4
0,120.8839136,24.53912324,4
0,120.8839136,24.53912324,4
0,120.8839098,24.53912612,4
0,120.8839098,24.53912612,4
0,120.8839022,24.53913141,4.099999905
0,120.883894,24.53913697,4.200000286
0,120.883894,24.53913697,4.200000286
0,120.8838862,24.5391419,4.400000095
0,120.8838862,24.5391419,4.400000095
0,120.8838773,24.53914704,4.599999905
0,120.8838687,24.53915179,4.800000191
0,120.8838687,24.53915179,4.800000191
0,120.8838597,24.53915665,4.900000095
0,120.8838508,24.53916121,4.900000095
